"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-17","11.18",,," 1317","0.00",,,,"51","29",,"  270","  290","21.9","28.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-18","8.50",,," 1331","0.00",,,,"52","28",,"  340","  320","19.9","25.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-19","6.26",,," 0823","0.00",,,,"51","28",,"   30","   30","16.1","19.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-20","11.63",,," 1240","0.25",,,,"37","32",,"   50","   50","21.9","28.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-21","15.21",,," 0600","0.80",,,,"38","33",,"   40","   50","25.1","33.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-22","13.42",,," 1149","0.01",,,,"49","34",,"  330","  330","23.0","29.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-23","11.63",,," 0803","0.00",,,,"49","35",,"  300","  310","18.1","25.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-24","9.84",,," 0943","0.00",,,,"51","33",,"  330","  340","18.1","23.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-25","10.51",,," 1049","0.00",,,,"48","31",,"   50","   40","19.9","25.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-26","7.83",,," 1032","0.00",,,,"50","28",,"   70","   50","18.1","34.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-27","4.03",,," 1904","0.01",,,,"49","29",,"  240","  240","12.1","14.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-28","2.91",,," 1002","0.01",,,,"53","39",,"  280","  280","12.1","12.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-29","5.37",,," 1635","0.07",,,,"71","49",,"   90","   70","15.0","18.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-30","11.18",,," 0929","0.13",,,,"71","44",,"  340","  240","21.9","28.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-03-31","7.16",,," 1621","0.00",,,,"60","36",,"  230","  220","17.0","25.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-01","10.07",,," 1650","0.00",,,,"65","43",,"  280","  270","21.9","30.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-02","6.93",,," 0320","0.29",,,,"49","35",,"   50","   10","17.0","23.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-03","4.70",,," 2127","0.12",,,,"46","35",,"   90","   90","15.0","19.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-04","14.76",,," 1558","0.04",,,,"69","40",,"  280","  290","38.0","50.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-05","12.30",,," 0027","0.00",,,,"49","34",,"  300","  300","25.9","36.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-06","8.50",,," 1448","0.04",,,,"64","34",,"  230","  210","21.9","33.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-07","8.72",,," 0410","0.00",,,,"57","40",,"  320","  310","19.9","25.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-08","10.74",,," 1535","0.00",,,,"49","31",,"  290","  280","21.0","28.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-09","4.70",,," 1505","0.00",,,,"48","28",,"  220","  220","13.0","19.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-10","7.83",,," 1232","0.00",,,,"52","36",,"  300","  330","18.1","25.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-11","4.92",,," 1331","0.00",,,,"56","28",,"  260","  280","18.1","21.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-12","7.83",,," 1659","0.00",,,,"73","43",,"  200","  200","23.0","34.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-13","12.08",,," 0219","0.00",,,,"85","61",,"  210","  230","21.9","30.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-14","11.41",,," 1911","0.00",,,,"85","49",,"   50","   60","25.9","31.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-15","21.70",,," 1449","0.44",,,,"49","41",,"   80","   90","31.1","38.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-16","15.43",,," 1622","2.03",,,,"68","43",,"  270","  260","29.1","40.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-17","14.09",,," 1034","0.00",,,,"48","37",,"  260","  290","23.0","32.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-18","10.07",,," 0922","0.00",,,,"57","37",,"  280","  280","21.0","29.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-19","11.41",,," 1840","0.02",,,,"51","42",,"  320","  320","25.1","35.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-20","13.65",,," 0700","0.00",,,,"56","36",,"  340","  340","25.1","32.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-21","7.61",,," 1147","0.00",,,,"63","35",,"  290","  310","15.0","21.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-22","5.37",,," 1223","0.00",,,,"68","37",,"  280","  310","14.1","19.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-23","4.92",,," 1541","0.00",,,,"73","39",,"  230","  180","14.1","19.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-24","9.17",,," 1023","0.15",,,,"66","40",,"  120","  140","18.1","25.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-25","6.49",,," 0307","0.30",,,,"69","56",,"  100","  100","16.1","21.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-26","10.51",,," 0503","0.00",,,,"69","52",,"  290","  290","19.9","28.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-27","4.47",,," 1049","0.22",,,,"60","50",,"   80","  100","16.1","19.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-28","5.37",,," 1747","0.20",,,,"78","47",,"  330","  340","25.1","32.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-29","12.30",,," 1620","0.07",,,,"59","47",,"  340","  290","21.9","28.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-04-30","9.17",,," 1122","0.00",,,,"68","43",,"  310","  290","21.9","31.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-01","8.50",,," 1153","0.00",,,,"81","42",,"  240","  300","19.9","23.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-02","8.05",,," 1605","0.00",,,,"90","52",,"  260","  260","25.1","32.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-03","9.40",,," 1337","0.00",,,,"92","66",,"  230","  230","21.9","31.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-04","8.95",,," 2242","0.00",,,,"90","67",,"  300","  300","23.0","34.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-05","6.71",,," 0221","0.00",,,,"75","64",,"  320","  320","19.9","25.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-06","7.38",,," 1110","0.00",,,,"70","59",,"   90","   70","18.1","23.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-07","5.82",,," 1902","0.00",,,,"77","53",,"  130","  130","15.0","19.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-08","5.82",,," 1550","0.00",,,,"76","51",,"  110","  110","15.0","18.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-09","4.03",,," 1745","0.00",,,,"80","50",,"  130","  140","16.1","19.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-10","6.71",,," 1447","0.00",,,,"82","51",,"  260","  220","18.1","25.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-11","7.61",,," 1303","0.00",,,,"79","62",,"  280","  290","19.9","28.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-12","8.28",,," 1707","0.84",,,,"70","54",,"   10","   10","19.9","23.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-13","8.28",,," 1252","0.61",,,,"59","54",,"  100","  100","15.0","18.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-14","3.80",,," 1719","0.00",,,,"78","55",,"  220","  200","10.1","15.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-15","7.16",,," 1648","0.13",,,,"90","62",,"  310","  320","35.1","50.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-16","8.72",,," 0958","0.22",,,,"70","59",,"   80","  100","14.1","19.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-17","3.80",,," 0329","1.25",,,,"71","58",,"   50","  250","12.1","16.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-18","13.87",,," 1401","0.03",,,,"67","53",,"  100","   80","25.1","34.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-19","8.50",,," 0757","0.58",,,,"64","51",,"   90","   80","17.0","21.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-20","9.40",,," 1257","0.00",,,,"85","64",,"  270","  260","19.9","27.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-21","5.82",,," 0738","0.00",,,,"81","59",,"   20","   30","16.1","21.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-22","3.80",,," 1122","0.28",,,,"68","60",,"  140","  130","8.9","14.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-23","6.71",,," 1324","0.00",,,,"82","62",,"  350","  350","18.1","23.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-24","7.16",,," 0713","0.00",,,,"86","59",,"   10","  360","18.1","23.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-25","8.95",,," 1244","0.00",,,,"88","61",,"  240","  220","18.1","25.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-26","5.14",,," 1703","0.00",,,,"92","69",,"  240","  240","17.0","21.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-27","10.51",,," 0651","1.32",,,,"81","59",,"   50","   60","23.9","28.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-28","4.70",,," 0003","0.00",,,,"74","58",,"  210","  100","10.1","13.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-29","3.80",,," 1845","0.00",,,,"89","67",,"  210","  210","10.1","14.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-30","7.38",,," 1600","0.00",,,,"81","64",,"  100","  100","16.1","19.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-05-31","6.71",,," 1844","0.04",,,,"82","64",,"  130","  120","10.1","14.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-01","3.36",,," 1529","0.04",,,,"88","72",,"  240","  270","8.9","13.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-02","5.14",,," 1507","0.18",,,,"90","72",,"   60","   50","18.1","23.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-03","17.00",,," 0839","0.71",,,,"72","54",,"  100","   70","25.9","32.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-04","8.50",,," 1606","0.15",,,,"77","54",,"  280","  280","17.0","23.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-05","9.40",,," 1105","0.04",,,,"81","57",,"  270","  280","25.1","33.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-06","4.70",,," 0645","0.00",,,,"74","60",,"   30","   20","12.1","14.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-07","4.70",,," 1804","0.00",,,,"78","62",,"  140","  130","14.1","18.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-08","3.80",,," 1718","0.00",,,,"85","58",,"  210","  220","13.0","17.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-09","4.92",,," 1606","0.00",,,,"86","66",,"   50","  140","13.0","15.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-10","8.95",,," 1116","1.65",,,,"73","57",,"   90","  100","18.1","23.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-11","8.28",,," 1259","0.47",,,,"73","55",,"   90","   70","16.1","21.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-12","3.80",,," 1231","0.00",,,,"78","51",,"  140","  130","14.1","19.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-13","7.61",,," 1354","0.00",,,,"82","66",,"  230","  240","16.1","21.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-14","12.08",,," 1027","0.00",,,,"86","69",,"  280","  280","23.9","33.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-15","8.05",,," 0717","0.00",,,,"82","62",,"  350","   10","21.9","28.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-16","3.80",,," 1435","0.00",,,,"86","57",,"  260","  260","14.1","18.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-17","4.03",,," 2117","0.00",,,,"92","63",,"  210","  200","13.0","17.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-18","5.82",,," 1957","0.17",,,,"94","71",,"  270","  280","28.0","36.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-19","8.72",,," 0138","0.00",,,,"89","73",,"  290","  280","18.1","25.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-20","4.25",,," 1031","0.00",,,,"88","68",,"  130","  130","10.1","13.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-21","6.04",,," 1145","0.00",,,,"86","71",,"   30","   40","13.0","16.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-22","10.96",,," 0943","0.12",,,,"75","67",,"  100","  120","19.9","25.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-23","6.71",,," 0116","0.04",,,,"73","65",,"   80","   70","15.0","18.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-24","8.50",,," 1853","0.15",,,,"90","70",,"  300","  280","25.9","38.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-25","10.74",,," 0559","0.00",,,,"84","66",,"  340","   10","23.0","29.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-26","6.26",,," 1556","0.00",,,,"83","59",,"  210","  220","16.1","21.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-27","4.92",,," 1411","0.00",,,,"76","63",,"  150","  140","14.1","19.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-28","5.82",,," 1637","0.51",,,,"91","71",,"  270","  270","17.0","21.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-29","6.49",,," 1206","0.00",,,,"93","73",,"  350","  300","15.0","19.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-06-30","3.13",,," 1310","0.00",,,,"97","70",,"  300","  250","12.1","15.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-01","4.70",,," 1420","0.00",,,,"98","75",,"  210","  210","12.1","15.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-02","3.58",,," 1959","0.00",,,,"100","74",,"  220","  220","10.1","14.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-03","3.58",,," 1703","0.55",,,,"98","75",,"   30","   10","36.0","52.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-04","3.80",,," 1530","0.00",,,,"94","74",,"  130","  120","13.0","16.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-05","5.14",,," 1713","0.00",,,,"94","77",,"  210","  220","14.1","19.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-06","8.50",,," 1055","0.17",,,,"85","68",,"  360","  290","17.0","23.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-07","8.05",,," 0907","0.00",,,,"80","61",,"   50","   40","19.9","23.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-08","3.36",,," 1106","0.00",,,,"85","58",,"   50","   70","13.0","17.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-09","5.14",,," 2053","0.00",,,,"91","61",,"  250","  240","14.1","18.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-10","6.04",,," 1606","0.00",,,,"95","67",,"  290","  290","16.1","21.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-11","8.72",,," 0739","0.00",,,,"91","75",,"   20","  360","16.1","21.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-12","6.04",,," 1521","0.00",,,,"89","70",,"  110","   90","15.0","19.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-13","4.47",,," 1523","0.00",,,,"90","65",,"  210","  120","10.1","15.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-14","7.61",,," 1235","0.00",,,,"94","67",,"  270","  270","18.1","23.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-15","5.59",,," 1124","0.73",,,,"88","72",,"  280","  290","15.0","19.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-16","6.71",,," 2332","0.00",,,,"96","75",,"  210","  210","15.0","21.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-17","7.16",,," 1407","0.41",,,,"95","74",,"  340","  340","28.0","33.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-18","8.95",,," 1310","0.00",,,,"88","70",,"   10","   10","16.1","21.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-19","4.03",,," 1826","0.00",,,,"87","62",,"  130","  140","15.0","18.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-20","5.82",,," 1804","0.00",,,,"87","64",,"  140","  130","16.1","19.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-21","13.65",,," 2338","0.81",,,,"79","64",,"   90","   90","29.1","40.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-22","10.07",,," 0022","0.36",,,,"88","72",,"  130","  100","23.9","32.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-23","9.84",,," 1223","0.05",,,,"87","78",,"  140","  130","21.0","32.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-24","10.07",,," 1208","0.07",,,,"88","78",,"  140","  140","21.0","30.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-25","4.92",,," 1638","0.60",,,,"86","74",,"  230","  160","15.0","21.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-26","4.92",,," 1558","0.00",,,,"90","72",,"  280","  280","13.0","16.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-27","3.80",,," 1529","1.34",,,,"91","71",,"  280","  260","19.9","32.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-28","4.25",,," 1646","0.00",,,,"90","70",,"  260","  250","15.0","19.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-29","5.37",,," 1332","0.00",,,,"87","67",,"  270","  250","13.0","17.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-30","4.47",,," 1332","0.00",,,,"80","66",,"  130","  130","13.0","16.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-07-31","6.49",,," 1244","0.00",,,,"83","67",,"  130","  160","13.0","18.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-08-01","9.17",,," 1108","0.27",,,,"90","75",,"  230","  220","18.1","30.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-08-02","6.04",,," 1054","0.07",,,,"91","76",,"  250","  240","17.0","23.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-08-03","5.37",,," 1202","0.33",,,,"89","75",,"  230","  240","32.0","47.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-08-04","6.71",,," 1043","0.03",,,,"90","76",,"  340","  350","16.1","21.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-08-05","3.36",,," 1347","0.00",,,,"95","72",,"  270","  270","12.1","15.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-08-06","4.47",,," 1953","0.00",,,,"95","75",,"  210","  220","13.0","18.1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-08-07","5.82",,," 1929","0.16",,,,"94","76",,"  300","  290","17.0","21.9"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-08-08","4.47",,," 1801","0.00",,,,"93","73",,"  260","  250","15.0","19.0"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2018-08-09","8.05",,," 1435","0.02",,,,"91","76",,"  270","  270","17.0","21.9"
